,len,metric,overall,overall_p,ts,cpp,java,py,rs,ts_p,cpp_p,java_p,py_p,rs_p
316,55,halstead,0.1673173905970392,3.7476018865313396e-05,0.15932336742722267,0.05334765485141425,0.11684729064039409,0.5059840425531915,0.0234375,0.19364175401789807,0.5107146384679058,0.16568698753452604,8.623068160279744e-07,0.7932545416443653
317,55,entropy,0.3881568244672198,1.1338513068820787e-21,0.3839496459480724,0.2698412698412698,0.4425615763546798,0.42597517730496454,0.3788377192982456,0.0017064187100667544,0.0008688607307321873,1.492636580499584e-07,3.438756519354586e-05,2.0472350525175353e-05
318,56,mccabe,0.2318291474389133,1.0745924744232042e-08,0.30327868852459017,0.045841323106423776,-0.10762766645119587,0.3722330729166667,0.2710126582278481,0.035289733160713425,0.5858796848017125,0.20056586914384078,0.00013995702771888154,0.001672685299336234
319,56,fanout,0.1303666703370404,0.001334935010624053,-0.11997019374068554,0.09354026845637584,0.27063132945485885,0.2781575520833333,0.11734177215189874,0.4086939209852092,0.26684375522357706,0.0013320861222917352,0.004520438845063632,0.1783411342915041
320,56,chars,0.13970610316419585,0.0005871738659035819,-0.03278688524590164,0.013962128475551294,0.017022193492781727,0.37890625,0.1779746835443038,0.8244408904592744,0.868869309607212,0.8410154810217412,0.00011105606424772555,0.041274267889963086
321,56,identifiers,0.1829898197179151,6.709330704940395e-06,0.046199701937406856,-0.026066634707574306,0.20103425985778928,0.055013020833333336,0.24569620253164556,0.7529602600172394,0.7574310572044585,0.017151463372864377,0.5755934636236582,0.004829633123119585
322,56,halstead,0.2010280383187019,7.5618222161629e-07,0.10283159463487332,0.012523969319271333,0.1543848308554191,0.31201171875,0.28139240506329116,0.47971316044896484,0.8823302505186241,0.06730413576535126,0.0014600207940392768,0.0012491170700910338
323,56,entropy,0.4277820598804793,6.568154362727628e-26,0.4157973174366617,0.399568552253116,0.4856711915535445,0.279296875,0.3868354430379747,0.004059694784942114,2.091973765064322e-06,8.49163084222689e-09,0.004391168502223439,9.107925720851918e-06
324,57,mccabe,0.24416403785488958,6.971091469042172e-09,0.2844932844932845,0.03238770685579196,0.09508015478164732,0.24181818181818182,0.20298459563543003,0.03540736144512002,0.7106758378028506,0.3066684473997008,0.010049217692878466,0.02668164533157033
325,57,fanout,0.0975953812273079,0.020886554089265624,0.08180708180708181,-0.017494089834515367,0.1550580431177446,0.19984848484848486,0.03867137355584082,0.5480601622607844,0.8418019802447608,0.09677311038397657,0.033928275347499516,0.6760423880586237
326,57,chars,0.1937146598416761,4.558885611242432e-06,0.2771672771672772,0.006225374310480694,0.2490326147042565,0.25363636363636366,0.1649550706033376,0.040999323002914145,0.9438554394749858,0.007643004270535717,0.0071743761574955735,0.07393736884202623
327,57,identifiers,0.2040533301589191,1.37217475116949e-06,0.18376068376068377,-0.07446808510638298,0.2886954118297402,0.2531818181818182,0.16270860077021823,0.17587668169067794,0.3940076779085423,0.001983127470053361,0.0072658416302340025,0.0779129536974703
328,57,halstead,0.15197309683947385,0.0003227622430949899,0.30158730158730157,-0.010559495665878644,0.31080707573244887,0.20045454545454544,0.18533376123234915,0.02615031849625422,0.9044171481770119,0.0008700420442374922,0.033599156617754714,0.04464733805951907
329,57,entropy,0.44950895780013095,1.9938471821197264e-26,0.4249084249084249,0.4394011032308905,0.32974018794914317,0.556060606060606,0.36970474967907574,0.0017172862324674586,4.81438094116193e-07,0.0004118142312566298,3.698007508829058e-09,6.143821758506508e-05
330,58,mccabe,0.18783125,1.2355901207968014e-05,0.2670807453416149,0.03438027150775163,-0.014342425406582149,0.22870851659336267,0.2935714285714286,0.05496574213716151,0.6864152018776687,0.8756684182216009,0.02764597203641239,0.0010568113414056765
331,58,fanout,0.0841375,0.05079698073975652,0.012422360248447204,0.13968993493453288,0.0622358816749904,0.2578968412634946,0.010714285714285714,0.9325078641685491,0.10114731616829191,0.49593720709023303,0.013361056671767603,0.906694032121147
332,58,chars,0.15993125,0.00020567815763630282,0.019254658385093167,0.1788095429351755,0.06684594698424895,0.281687325069972,0.09428571428571429,0.8937404066340189,0.03589052169045051,0.46460686521983674,0.0070429990521892905,0.29681545179405666
333,58,identifiers,0.1544125,0.00033824335661853647,0.07142857142857142,0.08482609044903205,0.07222435651171726,0.21111555377848862,0.17414285714285715,0.6116785797224584,0.31977695679293905,0.4293459114023114,0.04318128098244649,0.05379760436697668
334,58,halstead,0.1059375,0.01394318015961356,0.07950310559006211,0.12145553859747771,0.04802151363810987,0.2423030787684926,0.14314285714285716,0.5717722436371204,0.15419639457379575,0.5996178113648394,0.020385042150702436,0.11303249791026267
335,58,entropy,0.34275,1.787355160184709e-15,0.26211180124223604,0.35561089244115995,0.23447304392367782,0.3406637345061975,0.40685714285714286,0.06087222088815835,2.997050463857925e-05,0.010210985963032567,0.0011086293291371185,6.5703966767285864e-06
336,59,mccabe,0.2215946594659466,1.0319893339767812e-06,0.05701754385964912,0.09405008472980607,0.18695652173913044,0.11375126390293225,0.21765879614233455,0.6764798192852971,0.3098846199560831,0.06796909942118938,0.28734005186444933,0.019958773626228107
337,59,fanout,0.1517776777677768,0.0008427011302062676,0.18146929824561403,0.18085106382978725,-0.0575098814229249,0.4223963599595551,0.09494512803458596,0.18271543281402913,0.05119862080384244,0.5765833376669031,7.898739215376745e-05,0.3139144293421886
338,59,chars,0.20525052505250524,6.3730511917490275e-06,0.1836622807017544,0.19290152513650913,-0.036758893280632414,0.42264914054600605,0.18839374792151647,0.17771029024660323,0.0375916478365869,0.7217484533482501,7.92320082567235e-05,0.04562972469390172
339,59,identifiers,0.19363936393639364,2.0585888808569536e-05,0.10910087719298246,0.10016945961212578,0.056719367588932805,0.31698685540950455,0.1631193880944463,0.4242215195636273,0.2804550884897905,0.5819104978963241,0.0030799715368450896,0.08351263512005833
340,59,halstead,0.22643264326432644,6.376790886295084e-07,0.1699561403508772,0.1860289964225193,0.12351778656126482,0.43377148634984836,0.1973727968074493,0.21241491306876703,0.04494568770417866,0.2296783316726564,5.107899418703894e-05,0.03624785537349096
341,59,entropy,0.39834983498349835,1.9495998668329233e-18,0.08991228070175439,0.5258896629636604,0.3592885375494071,0.40495449949443885,0.3352178250748254,0.5106823602126148,1.4255279268757296e-08,0.0004693206099739728,0.00015596475007452883,0.0003738174706842126
342,60,mccabe,0.24351308014634881,3.1093089015339205e-07,0.22404371584699453,-0.06669712197350389,0.32482059940903335,0.19219300623475197,0.40173288250211325,0.10932833131696264,0.4886828718813262,0.0014992391413305476,0.09704542938073107,5.912051433314254e-05
343,60,fanout,0.035967080376679866,0.4509961300740676,-0.13319672131147542,0.032663316582914576,0.05529759392148586,0.17728381675250746,0.18808114961961117,0.3431962371757745,0.7355201659518306,0.5916757268620265,0.12850199475385488,0.06198640858108077
344,60,chars,0.14755361841231032,0.0019866052008271854,0.02459016393442623,0.1451576062128826,0.13866610384128325,0.10761724044456493,0.3157227387996619,0.8643429356832327,0.13234046832633242,0.1777244948581107,0.3576749148246313,0.0017318828052691826
345,60,identifiers,0.23290899265598286,1.0536163559473425e-06,-0.0471311475409836,0.2550251256281407,0.208104685521317,0.3889943074003795,0.24577345731191885,0.739882654739586,0.00816633296748438,0.042977559032442,0.0008648569448908655,0.014747009107457274
346,60,halstead,0.17195099263826508,0.00031390081736054165,-0.08060109289617487,0.23698035632709,0.3138455044322499,0.2878828950935213,0.2578191039729501,0.5679188760983591,0.013984436604387184,0.002265135648777912,0.013681308901090962,0.010534314208814493
347,60,entropy,0.4063837138225211,1.6407913428362585e-17,0.36475409836065575,0.4298766560073093,0.37653018151118617,0.35917592843589047,0.400676246830093,0.009274537177801398,8.230405807750162e-06,0.00024901677013931903,0.002097001205981512,7.002460749295077e-05
